fixture_id,league_id,league_name,home_team_id,home_team_name,away_team_id,away_team_name,goals_half_time_home,goals_half_time_away,goals_full_time_home,goals_full_time_away,goals_extra_time_home,goals_extra_time_away,goals_penalty_home,goals_penalty_away,league_round,expected_goals_home,shots_on_goal_home,shots_off_goal_home,shots_insidebox_home,shots_outsidebox_home,total_shots_home,blocked_shots_home,fouls_home,corner_kicks_home,offsides_home,ball_possession_home,yellow_cards_home,red_cards_home,goalkeeper_saves_home,total_passes_home,passes_accurate_home,passes_percentage_home,expected_goals_away,shots_on_goal_away,shots_off_goal_away,shots_insidebox_away,shots_outsidebox_away,total_shots_away,blocked_shots_away,fouls_away,corner_kicks_away,offsides_away,ball_possession_away,yellow_cards_away,red_cards_away,goalkeeper_saves_away,total_passes_away,passes_accurate_away,passes_percentage_away,formation_home,formation_away,start_xi_home,substitutions_home,coach_home_team,start_xi_away,substitutions_away,coach_away_team
194098,39,Premier League,61,Wigan,60,West Brom,0,0,1,1,,,,,Regular Season - 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['44326', '114805', '114804', '51079', '70752', '11825', '1347', '18849', '18763', '90510', '47552']","['19556', '18898', '114826', '114889', '19303', '15382', '114110']",,"['18791', '114829', '19417', '19660', '1742', '114839', '87873', '19162', '44789', '19154', '18956']","['114877', '1750', '19342', '19147', '104522', '20349', '18462']",
868009,39,Premier League,36,Fulham,49,Chelsea,1,0,2,1,,,,,Regular Season - 7,,3.0,3.0,6.0,2.0,8.0,2.0,12.0,5.0,3.0,0.48,4.0,0.0,9.0,451.0,364.0,0.81,,10.0,3.0,14.0,6.0,20.0,7.0,16.0,7.0,3.0,0.52,3.0,1.0,1.0,496.0,404.0,0.81,4-2-3-1,3-5-2,"['1438', '657', '19145', '19023', '19549', '41104', '19480', '19004', '899', '2294', '104']","['19221', '19025', '697', '19329', '18803', '284475', '18814', '263', '19657']",,"['2273', '19720', '259', '318', '2280', '19220', '2810', '2291', '284492', '583', '978']","['2289', '67972', '47380', '138935', '548', '1465', '291476', '95', '19012']",
867980,39,Premier League,49,Chelsea,46,Leicester,0,0,2,1,,,,,Regular Season - 4,,4.0,1.0,5.0,2.0,7.0,2.0,10.0,3.0,3.0,0.45,3.0,1.0,4.0,446.0,372.0,0.83,,5.0,7.0,11.0,6.0,17.0,5.0,7.0,11.0,1.0,0.55,2.0,0.0,2.0,524.0,456.0,0.87,4-4-2,4-1-4-1,"['2986', '19545', '19720', '259', '47380', '2292', '67972', '2289', '19220', '978', '645']","['2280', '17', '2291', '2933', '2279', '138822', '2273', '548', '2298']",,"['18146', '2920', '3421', '18772', '19760', '22233', '2925', '2926', '148099', '18778', '18788']","['18906', '2778', '18786', '18776', '17736', '1098', '18777', '152969', '18785']",
194224,39,Premier League,33,Manchester United,49,Chelsea,2,0,2,1,,,,,Regular Season - 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['115977', '114764', '114782', '19609', '21089', '90490', '893', '104256', '114774', '50773', '2886']","['18772', '892', '82000', '61998', '113639', '50940', '114802']",,"['1436', '19203', '82009', '1200', '2283', '105426', '113642', '106799', '19243', '102731', '25352']","['12788', '113672', '33413', '87726', '106805', '114828', '114772']",
868277,39,Premier League,42,Arsenal,49,Chelsea,3,0,3,1,,,,,Regular Season - 34,1.75,10.0,3.0,13.0,3.0,16.0,3.0,10.0,7.0,1.0,0.55,0.0,,3.0,543.0,470.0,0.87,0.76,4.0,1.0,5.0,2.0,7.0,2.0,10.0,2.0,0.0,0.45,2.0,,6.0,455.0,383.0,0.84,4-3-3,4-3-3,"['20355', '19959', '61431', '22224', '641', '37127', '2289', '1464', '1460', '643', '1946']","['127769', '1117', '727', '1440', '49', '1161', '1468', '50999', '41725']",,"['2273', '2280', '22094', '259', '2933', '2290', '5996', '2291', '136723', '1465', '645']","['978', '67972', '63577', '548', '19720', '2292', '2986', '95', '583']",
868274,39,Premier League,41,Southampton,35,Bournemouth,0,0,0,1,,,,,Regular Season - 33,0.5,2.0,6.0,5.0,6.0,11.0,3.0,9.0,6.0,4.0,0.57,0.0,,1.0,501.0,411.0,0.82,0.95,2.0,4.0,11.0,5.0,16.0,10.0,11.0,4.0,2.0,0.43,3.0,,2.0,389.0,306.0,0.79,4-4-2,3-4-2-1,"['18935', '171', '2999', '1902', '20600', '18946', '2938', '282125', '19484', '18769', '195993']","['1456', '30476', '18945', '19524', '199837', '190686', '2114', '19825', '105971']",,"['912', '18866', '6610', '19263', '19245', '19482', '2490', '51572', '2734', '1125', '18883']","['161671', '18869', '19804', '284797', '196855', '18870', '18872', '19281', '18860']",
868039,39,Premier League,49,Chelsea,39,Wolves,1,0,3,0,,,,,Regular Season - 10,,7.0,10.0,17.0,3.0,20.0,3.0,8.0,4.0,3.0,0.57,2.0,,2.0,591.0,518.0,0.88,,2.0,5.0,6.0,2.0,8.0,1.0,8.0,2.0,0.0,0.43,0.0,,4.0,431.0,360.0,0.84,4-2-3-1,4-2-3-1,"['2273', '2280', '19720', '318', '47380', '2292', '2289', '67972', '19220', '17', '978']","['2291', '138822', '19545', '138935', '548', '645', '2986', '1465', '2933']",,"['1590', '130', '18744', '41606', '18740', '2677', '41621', '18753', '1605', '925', '54']","['204033', '24888', '158432', '21138', '280687', '19173', '195717', '61178']",
868286,39,Premier League,35,Bournemouth,49,Chelsea,1,1,1,3,,,,,Regular Season - 35,1.29,4.0,4.0,7.0,3.0,10.0,2.0,9.0,7.0,1.0,0.34,1.0,,2.0,305.0,230.0,0.75,1.35,5.0,5.0,6.0,5.0,11.0,1.0,11.0,7.0,0.0,0.66,3.0,,3.0,600.0,529.0,0.88,4-2-3-1,4-3-3,"['912', '18869', '6610', '19263', '51572', '19482', '2490', '284797', '2734', '1125', '18883']","['18872', '196855', '19281', '18870', '18866', '18860', '161671', '19769', '18940']",,"['2273', '19720', '259', '95', '2933', '2290', '5996', '67972', '136723', '978', '63577']","['2292', '645', '2280', '548', '583', '2291', '284492', '17', '2986']",
592824,39,Premier League,48,West Ham,49,Chelsea,0,1,0,1,,,,,Regular Season - 33,,2.0,4.0,3.0,6.0,9.0,3.0,9.0,4.0,3.0,0.44,0.0,1.0,5.0,447.0,344.0,0.77,,6.0,6.0,10.0,7.0,17.0,5.0,11.0,2.0,3.0,0.56,4.0,0.0,2.0,566.0,476.0,0.84,3-4-1-2,3-4-2-1,"['2997', '18817', '1231', '18815', '2500', '18814', '18826', '900', '1243', '1697', '19428']","['19361', '2473', '18823', '278076', '19229', '18834', '15928', '18820', '90494']",,"['2986', '259', '2280', '2285', '2282', '2933', '2289', '2290', '19220', '17', '1166']","['548', '19545', '19194', '2726', '978', '2273', '130423', '2278', '2298']",
710685,39,Premier League,71,Norwich,39,Wolves,0,0,0,0,,,,,Regular Season - 13,,4.0,7.0,9.0,5.0,14.0,3.0,11.0,4.0,1.0,0.43,2.0,,2.0,443.0,372.0,0.84,,2.0,3.0,4.0,1.0,5.0,0.0,10.0,3.0,0.0,0.57,2.0,,4.0,601.0,515.0,0.86,4-1-4-1,3-4-3,"['19061', '19066', '18914', '19070', '138806', '19077', '25324', '53525', '130423', '19085', '25332']","['720', '161800', '19100', '147835', '2360', '22170', '18933', '130417', '19072']",,"['1590', '18741', '130', '18744', '21138', '2677', '2716', '2676', '24888', '2887', '41112']","['18753', '2922', '285', '18737', '652', '144741', '149564', '129791']",
1035443,39,Premier League,47,Tottenham,52,Crystal Palace,0,0,3,1,,,,,Regular Season - 27,1.91,6.0,6.0,12.0,2.0,14.0,2.0,7.0,11.0,2.0,0.78,1.0,,0.0,818.0,732.0,0.89,0.32,1.0,2.0,2.0,2.0,4.0,1.0,16.0,1.0,5.0,0.22,2.0,,3.0,226.0,158.0,0.7,4-2-3-1,3-4-2-1,"['31354', '1566', '30776', '152849', '204039', '18968', '863', '30435', '18784', '1166', '186']","['129711', '2735', '237129', '162552', '1578', '164', '180', '162498', '156428']",,"['19143', '18847', '2729', '126949', '13736', '288102', '2490', '182201', '3428', '19586', '25927']","['311157', '1135', '18806', '152418', '18862', '18844', '284059', '304320', '19088']",
194555,39,Premier League,40,Liverpool,60,West Brom,0,0,1,0,,,,,Regular Season - 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['1624', '114819', '90491', '114778', '1350', '105422', '113796', '1858', '93990', '33413', '114211']","['6353', '19034', '44297', '46837', '20059', '18840', '114902']",,"['19197', '19548', '114829', '104522', '2551', '19162', '44789', '19154', '1750', '29433', '18462']","['114853', '18931', '19144', '105383', '115960', '20349', '114759']",
193226,39,Premier League,42,Arsenal,49,Chelsea,0,0,0,0,,,,,Regular Season - 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['851', '90489', '50785', '140', '19148', '105800', '1458', '114745', '1459', '18769', '2295']","['33255', '1447', '1695', '47261', '2997', '1187', '1441']",,"['1436', '82009', '2281', '1200', '2280', '105426', '19243', '2294', '12788', '2296', '33413']","['19031', '12692', '2283', '19203', '901', '104311', '42432']",
193954,39,Premier League,45,Everton,75,Stoke City,0,1,0,1,,,,,Regular Season - 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['51298', '114786', '18759', '18757', '114755', '77105', '114746', '104625', '18758', '12753', '8740']","['19481', '6289', '61920', '44963', '114747', '114801', '2287']",,"['77110', '90512', '114854', '19498', '19234', '114771', '19193', '83025', '19698', '18928', '81993']","['114769', '18858', '114763', '105409', '114880', '50188', '27543']",
193269,39,Premier League,52,Crystal Palace,75,Stoke City,0,0,1,0,,,,,Regular Season - 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18837', '18798', '114777', '69388', '18847', '39329', '19189', '19052', '19301', '1432', '87349']","['87303', '20256', '17596', '19166', '19837', '19656', '19387']",,"['2930', '21383', '19498', '19698', '19575', '19501', '19193', '780', '18928', '81993', '36846']","['90492', '18830', '47371', '47508', '27543', '77110', '19234']",
868271,39,Premier League,39,Wolves,52,Crystal Palace,1,0,2,0,,,,,Regular Season - 33,1.36,3.0,4.0,6.0,3.0,9.0,2.0,13.0,6.0,2.0,0.41,5.0,,4.0,320.0,236.0,0.74,0.77,4.0,4.0,8.0,6.0,14.0,6.0,14.0,11.0,1.0,0.59,4.0,,2.0,446.0,364.0,0.82,4-4-2,4-3-3,"['1590', '130', '19147', '18744', '280687', '24888', '2676', '18947', '41621', '1165', '54']","['195103', '41606', '18753', '19495', '1864', '1605', '2677', '19341', '2056']",,"['19143', '126949', '2729', '67971', '182201', '1427', '18852', '18806', '19617', '3428', '19586']","['18847', '1135', '18843', '25927', '18853', '18849', '18844', '3339', '18835']",
193392,39,Premier League,60,West Brom,47,Tottenham,3,1,3,3,,,,,Regular Season - 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18791', '19548', '114759', '19417', '1742', '85757', '3389', '44789', '19154', '1750', '18930']","['19304', '3106', '19147', '19144', '90511', '19660', '49905']",,"['159', '90503', '167', '19318', '315', '18925', '12719', '106', '174', '49861', '184']","['19784', '2795', '18854', '114766', '409', '2821', '182']",
592163,39,Premier League,52,Crystal Palace,45,Everton,1,2,1,2,,,,,Regular Season - 3,,1.0,2.0,5.0,3.0,8.0,5.0,16.0,7.0,1.0,0.42,3.0,,3.0,370.0,281.0,0.76,,5.0,3.0,7.0,3.0,10.0,2.0,15.0,6.0,0.0,0.58,1.0,,0.0,524.0,433.0,0.83,4-4-2,4-3-3,"['18835', '18842', '18847', '182201', '18849', '18763', '2991', '18854', '19586', '3428', '3247']","['2927', '2928', '18853', '18836', '18852', '18840', '18851']",,"['2932', '18758', '2724', '2934', '2484', '517', '326', '18805', '18765', '18766', '2413']","['2795', '1455', '18762', '18761', '877', '18760', '2727']",
592848,39,Premier League,45,Everton,62,Sheffield Utd,0,1,0,1,,,,,Regular Season - 36,,6.0,5.0,12.0,4.0,16.0,5.0,8.0,11.0,0.0,0.62,1.0,,2.0,635.0,547.0,0.86,,3.0,3.0,5.0,5.0,10.0,4.0,12.0,4.0,3.0,0.38,3.0,,6.0,385.0,298.0,0.77,4-2-3-1,3-4-3,"['2932', '19150', '2934', '19073', '2724', '18805', '326', '18758', '517', '2413', '18766']","['18755', '766', '156490', '18765', '1455', '630', '18762', '2795', '18761']",,"['20355', '19091', '19093', '19294', '19090', '19105', '19102', '19097', '19108', '296458', '19302']","['1736', '19201', '44809', '18759', '277714', '19098', '277715', '19104', '303']",
194414,39,Premier League,47,Tottenham,49,Chelsea,1,0,1,1,,,,,Regular Season - 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18789', '19178', '19289', '85057', '758', '19952', '18925', '754', '27543', '1758', '104620']","['18928', '105424', '30813', '114825', '115954', '105371', '468']",,"['1436', '19203', '82009', '114828', '1200', '113642', '106799', '19243', '12788', '25352', '114772']","['102731', '308', '105426', '87726', '18845', '400', '19357']",
193217,39,Premier League,40,Liverpool,43,Cardiff,3,0,3,1,,,,,Regular Season - 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['282', '90491', '1350', '18842', '1739', '1858', '19502', '292', '147', '645', '157']","['18840', '114778', '44297', '104129', '1859', '47445', '1347']",,"['19407', '19696', '17454', '1316', '49931', '83026', '1982', '34739', '2792', '19707', '29433']","['19429', '34428', '1274', '83033', '45064', '44802', '19317']",
194214,39,Premier League,54,Birmingham,36,Fulham,0,1,0,2,,,,,Regular Season - 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18791', '115941', '115936', '115942', '18357', '115973', '115954', '115940', '2859', '15390', '114790']","['2312', '11825', '19204', '44855', '115934', '34739', '82145']",,"['104311', '104780', '36006', '44863', '114751', '105378', '83018', '114866', '115964', '114761', '114768']","['100486', '114855', '89051', '19979', '83259', '47545', '82123']",
193913,39,Premier League,61,Wigan,36,Fulham,0,1,0,2,,,,,Regular Season - 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['44326', '114805', '114804', '51079', '70752', '19390', '19303', '114826', '1347', '18898', '49892']","['18849', '47552', '114110', '114827', '90510', '15382', '44933']",,"['104311', '114872', '114787', '114751', '82017', '105378', '83018', '114866', '2921', '114761', '114768']","['114855', '2849', '114775', '18983', '83259', '48521', '82123']",
592231,39,Premier League,42,Arsenal,39,Wolves,1,2,1,2,,,,,Regular Season - 10,,2.0,7.0,10.0,3.0,13.0,4.0,13.0,8.0,2.0,0.56,3.0,,3.0,494.0,420.0,0.85,,5.0,2.0,9.0,2.0,11.0,4.0,13.0,4.0,0.0,0.44,4.0,,1.0,405.0,325.0,0.8,4-2-3-1,4-2-3-1,"['1438', '2283', '1439', '1117', '22224', '1464', '748', '1463', '1460', '2294', '1465']","['1440', '727', '1467', '1452', '1468', '190', '2784']",,"['2674', '652', '18739', '18741', '130', '2677', '2922', '1605', '2887', '18753', '1864']","['129791', '2676', '18744', '18737', '128384', '21138', '285']",
193325,39,Premier League,34,Newcastle,66,Aston Villa,0,0,1,0,,,,,Regular Season - 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19061', '6599', '22085', '18277', '18892', '87348', '179', '36788', '22240', '50179', '49946']","['246', '18874', '87259', '3333', '18887', '82138', '6929']",,"['50869', '36891', '18936', '19259', '2713', '630', '18926', '18997', '82435', '2928', '19283']","['39341', '18987', '18891', '18777', '19174', '11096', '82563']",
592851,39,Premier League,49,Chelsea,42,Arsenal,0,1,0,1,,,,,Regular Season - 36,,5.0,9.0,14.0,5.0,19.0,5.0,7.0,9.0,4.0,0.67,0.0,,2.0,765.0,686.0,0.9,,2.0,1.0,3.0,2.0,5.0,2.0,6.0,1.0,2.0,0.33,1.0,,4.0,369.0,293.0,0.79,3-4-2-1,3-4-2-1,"['2273', '259', '2280', '2726', '2933', '19545', '2289', '19220', '17', '978', '130423']","['2298', '2295', '548', '2284', '2986', '158694', '138777', '1166', '2278']",,"['1438', '46792', '1117', '1440', '22224', '1452', '49', '37127', '1161', '1460', '1465']","['1439', '1467', '19016', '2294', '2741', '3246', '127769', '190', '748']",
193115,39,Premier League,746,Sunderland,40,Liverpool,0,2,1,3,,,,,Regular Season - 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['19368', '19609', '111312', '19526', '114744', '19899', '2859', '18900', '19299', '30749', '50820']","['49957', '15386', '18857', '20664', '51146', '2911', '1874']",,"['282', '104129', '1350', '18842', '105044', '105422', '1858', '1347', '292', '157', '308']","['645', '44297', '114778', '47445', '1473', '18876', '19210']",
193904,39,Premier League,33,Manchester United,50,Manchester City,0,1,1,6,,,,,Regular Season - 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['882', '114764', '87077', '18772', '892', '894', '19504', '50940', '61998', '50773', '1469']","['888', '2886', '18910', '113639', '104256', '21089', '893']",,"['18908', '621', '83019', '90507', '49840', '19153', '296', '634', '90493', '642', '1917']","['790', '18825', '771', '19284', '18818', '104129', '42188']",
193926,39,Premier League,36,Fulham,47,Tottenham,0,2,1,3,,,,,Regular Season - 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['104311', '114872', '114787', '114751', '82017', '105378', '83018', '114775', '114866', '2921', '114761']","['83259', '2849', '114855', '18983', '48521', '83023', '82123']",,"['114766', '90503', '114865', '85057', '627', '114799', '18925', '754', '83032', '758', '49861']","['1758', '30813', '114825', '19952', '468', '19160', '90513']",
194505,39,Premier League,1356,Blackpool,50,Manchester City,0,0,2,3,,,,,Regular Season - 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['17355', '87887', '115958', '17360', '18793', '19501', '23600', '18025', '114836', '17824', '82307']","['115933', '19164', '115952', '115948', '87329', '77131', '71246']",,"['18908', '114879', '621', '90507', '499', '42188', '19153', '114744', '296', '5982', '49861']","['634', '83019', '115944', '90516', '18818', '103165', '70775']",
592246,39,Premier League,50,Manchester City,36,Fulham,2,0,2,0,,,,,Regular Season - 11,,6.0,8.0,14.0,2.0,16.0,2.0,7.0,9.0,1.0,0.68,,,1.0,792.0,712.0,0.9,,1.0,4.0,4.0,2.0,6.0,1.0,6.0,3.0,1.0,0.32,,,4.0,351.0,274.0,0.78,4-2-3-1,3-4-1-2,"['617', '855', '623', '626', '567', '633', '629', '44', '635', '645', '643']","['636', '622', '619', '931', '640', '631', '50828']",,"['253', '2729', '2771', '19145', '19549', '19004', '2292', '19480', '3406', '18751', '18767']","['18947', '49923', '19025', '2825', '19023', '19657', '19015']",
592199,39,Premier League,48,West Ham,50,Manchester City,1,0,1,1,,,,,Regular Season - 6,,2.0,3.0,2.0,4.0,6.0,1.0,14.0,2.0,1.0,0.3,2.0,,6.0,324.0,223.0,0.69,,7.0,6.0,6.0,8.0,14.0,1.0,6.0,10.0,0.0,0.7,0.0,,1.0,747.0,670.0,0.9,5-4-1,4-3-3,"['2997', '18817', '18813', '1231', '18816', '2500', '18819', '1243', '2937', '1697', '19428']","['18834', '1826', '19229', '18814', '18815', '2473', '18826']",,"['617', '627', '855', '567', '619', '633', '636', '44', '642', '635', '645']","['631', '629', '641', '50828', '931', '152982', '626']",
194391,39,Premier League,50,Manchester City,66,Aston Villa,3,0,4,0,,,,,Regular Season - 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18908', '621', '83019', '90507', '18818', '115944', '42188', '114744', '634', '90493', '1917']","['296', '32906', '114879', '90516', '499', '19153', '5982']",,"['114766', '19722', '82340', '111312', '19413', '19238', '114846', '87798', '19387', '18777', '82435']","['20064', '630', '115955', '50869', '18891', '19049', '60154']",
592178,39,Premier League,34,Newcastle,44,Burnley,1,0,3,1,,,,,Regular Season - 4,,5.0,4.0,6.0,4.0,10.0,1.0,13.0,3.0,4.0,0.47,2.0,,2.0,416.0,310.0,0.75,,3.0,2.0,6.0,1.0,7.0,2.0,17.0,4.0,5.0,0.53,3.0,,2.0,455.0,338.0,0.74,4-4-2,4-4-2,"['18885', '18893', '2806', '2855', '19076', '18904', '18924', '18899', '22173', '2939', '723']","['18896', '18873', '18901', '18831', '44912', '2507', '19163']",,"['18911', '18912', '18915', '2936', '18918', '18977', '18926', '19268', '18927', '18931', '18929']","['2790', '18930', '19886', '21383', '18920', '18921', '19115']",
193382,39,Premier League,71,Norwich,60,West Brom,0,1,0,1,,,,,Regular Season - 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18737', '19319', '114797', '19952', '17426', '19079', '19158', '18828', '19240', '100187', '19400']","['18948', '114010', '5946', '44839', '19216', '48390', '19171']",,"['18791', '19548', '114759', '19417', '1742', '85757', '3389', '19162', '44789', '1750', '18930']","['3106', '89051', '17947', '19144', '90511', '19147', '49905']",
194478,39,Premier League,36,Fulham,61,Wigan,2,0,2,0,,,,,Regular Season - 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['104311', '36006', '44863', '114751', '82017', '105378', '114838', '114866', '115964', '89051', '2921']","['114768', '99054', '19979', '83259', '115956', '115959', '94580']",,"['44326', '114805', '114110', '51079', '70752', '114752', '27548', '18898', '18804', '49892', '47552']","['15382', '1347', '114889', '114870', '19303', '10254', '115985']",
194393,39,Premier League,54,Birmingham,33,Manchester United,0,0,1,1,,,,,Regular Season - 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18791', '19417', '115936', '18357', '18839', '115973', '115940', '19526', '2859', '11825', '50188']","['2312', '115957', '114790', '115975', '15390', '115934', '115942']",,"['115977', '114764', '114782', '87077', '655', '90490', '114774', '61998', '19553', '50773', '113639']","['19504', '2886', '82000', '115961', '18772', '50207', '26759']",
710826,39,Premier League,66,Aston Villa,41,Southampton,2,0,4,0,,,,,Regular Season - 28,,9.0,4.0,11.0,3.0,14.0,1.0,10.0,4.0,0.0,0.38,1.0,,1.0,353.0,261.0,0.74,,1.0,7.0,5.0,6.0,11.0,3.0,8.0,7.0,1.0,0.62,1.0,,5.0,556.0,469.0,0.84,4-3-1-2,4-4-2,"['19599', '894', '19016', '19179', '147', '19191', '19298', '47522', '19192', '18955', '19366']","['1914', '983', '19071', '284556', '19177', '134428', '766', '284500', '671']",,"['18932', '18940', '2999', '20600', '158694', '18949', '18945', '18946', '2938', '19524', '138822']","['18942', '171', '20557', '18769', '130421', '2114', '2275', '19484', '18948']",
193422,39,Premier League,76,Swansea,41,Southampton,0,0,0,1,,,,,Regular Season - 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['160', '87809', '19500', '47531', '164', '1815', '19332', '53466', '18904', '19129', '42246']","['19325', '83022', '19181', '90508', '47066', '19146', '19327']",,"['18859', '2675', '287', '18862', '891', '1749', '295', '18922', '18764', '181', '18954']","['83027', '2938', '19480', '114791', '19016', '158', '93586']",
194096,39,Premier League,42,Arsenal,34,Newcastle,1,1,2,1,,,,,Regular Season - 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['851', '50785', '140', '19148', '1443', '105800', '114745', '48528', '297', '37162', '18769']","['31032', '1459', '80710', '91303', '2997', '87349', '106805']",,"['19061', '6599', '18775', '18277', '775', '2205', '90488', '5946', '87348', '50207', '49862']","['20464', '82138', '83021', '49946', '18874', '18887', '36845']",
193421,39,Premier League,75,Stoke City,36,Fulham,1,0,4,1,,,,,Regular Season - 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['18858', '21383', '19698', '19575', '47508', '90492', '19193', '780', '29433', '18830', '36846']","['19501', '114771', '81993', '27543', '18928', '114769', '77110']",,"['19979', '114786', '114787', '114751', '18961', '113928', '83018', '83032', '87315', '24876', '82011']","['2693', '462', '48521', '19808', '405', '70546', '1282']",
